Files,Shortnames,Dates,RA,DEC,CH4-J_burgasser,CH4-J_burgasser_error,CH4-H_burgasser,CH4-H_burgasser_error,CH4-K_burgasser,CH4-K_burgasser_error,H2O-J_burgasser,H2O-J_burgasser_error,H2O-H_burgasser,H2O-H_burgasser_error,H2O-K_burgasser,H2O-K_burgasser_error,K-J_burgasser,K-J_burgasser_error,H-dip_burgasser,H-dip_burgasser_error,H2O_allers,H2O_allers_error,FeH-z_allers,FeH-z_allers_error,VO-z_allers,VO-z_allers_error,FeH-J_allers,FeH-J_allers_error,KI-J_allers,KI-J_allers_error,H-cont_allers,H-cont_allers_error,Color-d2_geballe,Color-d2_geballe_error,Cont-1.0_geballe,Cont-1.0_geballe_error,H2O-1.2_geballe,H2O-1.2_geballe_error,H2O-1.5_geballe,H2O-1.5_geballe_error,H2O-2.2_geballe,H2O-2.2_geballe_error,CH4-1.6_geballe,CH4-1.6_geballe_error,CH4-2.2_geballe,CH4-2.2_geballe_error,H2O-A_reid,H2O-A_reid_error,H2O-B_reid,H2O-B_reid_error,sHJ_testi,sHJ_testi_error,sKJ_testi,sKJ_testi_error,sH2O_J_testi,sH2O_J_testi_error,sH2O_H1_testi,sH2O_H1_testi_error,sH2O_H2_testi,sH2O_H2_testi_error,sH2O_K2_testi,sH2O_K2_testi_error
spex_prism_1617-2229_170213.fits,J1617-2229,170213, 16:17:18.30,-22:29:52.3,0.7540403909522565,0.0013776699849798145,1.0281370800894227,0.001663877741153412,0.9713156192787766,0.001998634306001214,1.059978860629357,0.0021734621340115516,1.0021869125261058,0.0016401961706058962,1.060449923244046,0.002333432125703428,0.33802086176690577,0.0007241901097433345,1.0058919387684937,0.0013718774123894462,0.9904991264169838,0.0018933659624948156,1.0275755030564266,0.0018351823677522515,0.9932944006852122,0.0017863079509809498,,,1.009951302351341,0.0016464264205042266,1.0237949566182547,0.0015996013489809916,1.7559270312182498,0.008482957443915385,1.224818090274034,0.0034512047267762614,0.9422426945023644,0.0017904560025499548,0.9892493801478758,0.0022750354934716133,0.9381205394162182,0.001952748643539564,0.9726329488214008,0.0016798295608727776,1.029531472728218,0.0024806379206219783,0.8702805849682607,0.0015335806193169648,0.9878201733154232,0.002066963246823263,0.3469423835633588,0.0018130355367802068,1.0025012806995468,0.0013426364685038739,-0.08977671644280362,0.0019189630587475525,0.0016965576032921465,0.0019322878630758146,0.32418978605043086,0.0019013761033704047,-0.11398302185473118,0.0019919392040952367
spex_prism_2155-1954_161014.fits,J2155-1954,161014, 21:55:50.27,-19:54:35.6,0.7786777746471993,0.03590119048961638,1.0880822506389494,0.036015610909334396,0.96942084255192,0.018077025309399895,0.7205879149177714,0.03789625200546017,0.8068339320303769,0.03863280164619569,0.8987819542061787,0.01921763243272705,0.7619371597276611,0.026197021731039747,0.9422470358655773,0.02801871768303111,1.1747978271049369,0.0489644457259993,1.2685432541985968,0.11235980372182118,1.039661990929183,0.04794658647572225,0.87985393611771,0.030185200819976995,1.1085669233366147,0.03748225002350286,0.9433704887660306,0.03183221839271487,2.244812268492161,2.996237818579222,5.65214706393697,3.067800404985127,1.406295768305878,0.08022835821043704,1.3553064540004445,0.06414728890105771,1.1742375139318737,0.030086595906710718,0.9190481688427276,0.031671939489092076,1.0315437383908344,0.023942597506611294,0.7545489025374525,0.025575236536927594,0.7767561291679359,0.038640651878233234,-0.07657560159530896,0.034123009252677784,0.19769715258500295,0.03636480090103275,0.2753661543486966,0.04332928993641148,0.39568425827813825,0.04547786535399541,0.38005440480233804,0.033694198842088546,0.2154115465787011,0.028962825746803297
spex_prism_1630-1936_170213.fits,J1630-1936,170213, 16:30:23.67,-19:36:02.1,0.7693379050879943,0.006126569193835165,1.0561757425224494,0.007651414345542455,0.9937619571422732,0.008278747116961261,0.9946720777547007,0.008572478510917815,0.9600542556089294,0.010974065930918877,1.0249128774346428,0.008890190339462933,0.419066218726668,0.0035115143913916126,1.0003830663889008,0.006578273219744872,1.0479465504405223,0.008750510972257689,1.037630516820038,0.011266645851390818,1.0030953302454395,0.008589013546913405,0.9888957610854622,0.00668709456604003,1.0225858571376585,0.007169900114175775,1.0155494542720895,0.007385626228664046,2.9869241720660984,0.217250895652805,1.479121779192488,0.02589411942845926,1.0190717636251883,0.011130727553981439,1.0452641763392283,0.009349660411679225,0.9698416843140771,0.00921750837387258,0.9468121258037174,0.006120008126812639,1.0062772003022387,0.008735545040598739,0.8704011992270212,0.008225574404277913,0.945015459755961,0.008584822061763149,0.23359626644350576,0.007707904643449873,0.8357982824955752,0.007358404151989993,0.041397107301547394,0.008588274361643007,0.07606945016427097,0.009064895543630581,0.2991583765061734,0.008479725306211026,-0.057968182167914994,0.009080331401355984
spex_prism_0446+1701_161012.fits,J0446+1701,161012, 04:46:24.20, 17:01:47.6,0.8130879009373551,0.0034390816415718513,1.1383603877721513,0.0031370349840945727,1.093333652923635,0.0035529315538982494,0.805884316716959,0.0036103626029810616,0.8665374494659147,0.003393858682197542,1.0153123021298278,0.004046250637871116,0.5865793631744237,0.002825440598021815,1.0005571709604162,0.0028821720369837938,1.1000454460981242,0.004762672504693171,1.0648181423284764,0.006125991807542765,1.0310044020486815,0.0054335397053948895,,,1.0262609740165998,0.003481856440469497,1.027687638711752,0.003115342936771322,5.190816310967975,0.5272016506289997,2.6966150212764233,0.051676351992168724,1.2680222930913354,0.005929317667681789,1.196275253192655,0.004713933386543341,0.9892920576792049,0.0035120961382146348,0.8784564279832927,0.0026655910021820494,0.9146338789864781,0.002708669439946803,0.862082818127014,0.0036793686636292055,0.8052847516503259,0.0033755742165590243,0.01569642890966881,0.0034650926986339913,0.522038934694677,0.00396411542063821,0.300927287432277,0.004747465744946602,0.2871333655472449,0.0037065303202341968,0.2738054862996492,0.0034468146240564878,-0.018458667443301883,0.0037645503382097113
spex_prism_0343+3201_170219.fits,J0343+3201,170219, 03:43:45.48, 32:01:05.6,0.8926514345223358,0.037398139789959824,1.1001414581611575,0.014561305472223368,0.9100932879510741,0.006677416990275258,0.6942745997174422,0.0302223993918319,0.9011360672121426,0.012407157768581815,1.0488505495189275,0.0080737937731471,1.6855523730900457,0.05461253526247377,0.9989795354548487,0.010517929730985096,1.1260064381261832,0.0187739254585316,0.9940823372753904,0.05409547268891843,1.0239682605093026,0.03409649842649634,1.1064668851512898,0.025744469886371777,0.9597904456235253,0.027244465440685796,1.0020365268788802,0.011574083385245366,-97.9609743222964,389.4803916958649,2.626234568156486,0.3117249462691011,1.4779099003219975,0.062477748422193544,1.1310327731137704,0.01746502370307153,0.942738774651603,0.006137665526747649,0.9089740165518897,0.011472320658863484,1.0987884574463087,0.007908583079066897,1.124168120737357,0.028803932050482872,0.8670066252314281,0.012889385774776949,-0.6083701400977503,0.028024225027889697,-0.4524080796001118,0.025116916215425614,0.5459846741036629,0.03306653949742938,0.22165132290623368,0.014296365355731871,-0.022211214428108614,0.012100127852516235,-0.1097363993391097,0.009691948537574761
spex_prism_0008-2813_160806.fits,J0008-2813,160806, 00:08:56.67,-28:13:30.1,0.7613612740898554,0.024423028663719388,0.9239001597546026,0.04717072024211465,0.8733068252023872,0.07459670429253965,1.2646738545894456,0.05236980953882124,1.1912971812102633,0.05931820493193455,1.0528306766753632,0.06746472680705638,0.2904918533948002,0.018291672966374524,0.9916544827108097,0.045549218280746796,1.0195104828120831,0.04025859652716581,1.074788405110441,0.016701014273777084,0.9510495457887467,0.015260166921272824,,,0.9984602201131751,0.0283090871835585,0.8932596009658879,0.036720450710930684,0.6980284731087428,0.01674211828812228,0.796378947555126,0.017774057290828052,0.7352519790306831,0.02508303199203264,0.9994697825801219,0.05557342135280987,0.9311834110933733,0.05468348833097378,1.0823680345131776,0.04947133559844863,1.1450729241332243,0.08775746602266646,0.9302375646585442,0.03218915632264425,1.2230215973655967,0.06192311933118599,0.39726047299705974,0.04424673224740439,1.1201607434041387,0.03830289353419085,-0.2732317098944201,0.032832642989944545,-0.1494097189379656,0.05140589487108061,0.4205165423773699,0.06066590986615849,-0.16049586398237486,0.0787265985727419
spex_prism_0416-2531_161024.fits,J0416-2531,161024, 04:16:21.55,-25:30:55.7,0.7577485585650034,0.0007003649483520848,0.9621941634088202,0.0010972975500534068,0.9043799475604406,0.0023083664183430217,1.0913390609307714,0.0010484207856621206,1.035874431699154,0.0010103512926101558,1.0502016028481305,0.0017975404714019431,0.32550246964912666,0.0005489635779241547,0.995155157913848,0.0009982800075091739,0.9780860305870749,0.000991591583707019,1.0177614514199014,0.0006622738271253223,0.9955359049579445,0.0006484989571757558,,,1.0089655078441437,0.000772151935521772,0.9963931590996704,0.001001701589488784,1.2267552343019485,0.0013469762107699273,1.0096173096070695,0.0008587883238942149,0.91034866260051,0.0008726976199398581,0.9295737313772964,0.000967006531102602,0.9505344370173259,0.001729468845391315,1.0392912761570314,0.0009994970422934387,1.1057299564165415,0.0024608339716497775,0.9395019086687955,0.0009133304077303196,1.0490179198085325,0.0013697289619859793,0.387063883018287,0.0011162126586464242,1.0335125605317816,0.0013643555085542762,-0.17291093335475152,0.0008964469672782976,-0.10774086683266379,0.0011073472341014612,0.2617407409864137,0.0011861954091705114,-0.10772113899242552,0.002023437784999904
spex_prism_0432+2549_170105.fits,J0432+2549,170105, 04:32:23.53, 25:49:50.8,0.7727306127690394,0.011837460535827841,0.9744818787213098,0.01285583266902336,0.8310144604261849,0.01490779652293221,1.0407885759844577,0.017985642780038027,1.0283884235593372,0.014949053871022395,1.0805321474357183,0.015119095929544355,0.43590632019267267,0.006243770930086131,1.0196530259734118,0.010679302081716774,1.024527046144269,0.014564585852266729,1.0131872518656757,0.010161466610032891,0.9789434536341683,0.010207077678960341,,,1.0291008993286317,0.01253331711979074,0.9772182003606514,0.013268848331564916,1.4237627917075384,0.04208468957343983,1.0850583934755051,0.017257139111647436,0.9605201561776927,0.017032837578954636,0.9613907037418677,0.018104834886001644,0.9077223785066652,0.013764648659317655,1.026186347674494,0.014978885113445256,1.2033484946665682,0.019486630485844276,0.9912606492754931,0.01228485836788655,1.0342528528286798,0.014783144798012106,0.1834232835302678,0.01514225464640199,0.8477652754770383,0.012982587197678756,-0.062455296717685314,0.015681644557385306,-0.059870340667355575,0.015414831880554982,0.22329777658573688,0.015325934558680233,-0.16689043231689607,0.014932108973879064
spex_prism_0135+0205_160806.fits,J0135+0205,160806, 01:35:25.52, 02:05:11.0,0.6426174656689772,0.01168202236494566,1.0393273705718886,0.019336189216633663,0.9098313938465142,0.02185438439478932,0.6447522750726051,0.017233998370394285,0.6152951295037202,0.020121164749213834,0.6180308347525869,0.016990179375206478,0.49959940118478874,0.010867525447189738,1.027680583975374,0.01732607524149965,1.5597138637700931,0.04281385517032508,1.0899827128973723,0.030448588862261285,0.9937198781939768,0.019257001952985194,,,1.1031229146639363,0.01817140918522126,0.7975728294119249,0.016292460779874243,15.072494715583058,409.8120330726779,2.3633173133941767,0.1349040755707027,1.5614953078423226,0.042743229710767744,1.9617462822373684,0.06290259489844442,1.6611409385346385,0.04769993632007224,0.9621607477245127,0.018935871432444833,1.0991047426625695,0.023382789744648344,0.4695745780311651,0.010321936980253762,0.5018343920745353,0.017977547378117614,0.1490335580453529,0.019154624187123256,0.6176545646284937,0.017877699018094387,0.3638668880007441,0.02334523756349596,0.7424075183350826,0.028603813302070655,0.7889809814317164,0.024936026081823968,0.5391712993443534,0.03085322487048111
spex_prism_0202-1328_160908.fits,J0202-1328,160908, 02:02:58.81,-13:28:02.2,0.7400810095048502,0.0013579798982517764,0.9459925519434814,0.002471716790094576,0.8901196466317604,0.0031124720724650815,1.1704335064573963,0.0024244887097806048,1.0436341635467232,0.0025690161184305483,1.045398037375219,0.0030418580613779107,0.3160173841593807,0.0008186437792093099,0.9959650051007249,0.0023899747904453494,0.961153190349554,0.0025968577100477777,1.0199805059974756,0.001727071745523685,0.9997070204388031,0.0018650621659826402,,,1.0154064915166814,0.0017897692021525112,0.9960221257379372,0.002375140299483388,1.23589204142694,0.005185315765131973,1.0262543145409284,0.002306408237740509,0.8481224441231181,0.0019693640471793892,0.9477759250655916,0.002509466150614984,0.9344018080349625,0.003242010616222221,1.0570907751287932,0.002264543937678551,1.123444476014017,0.003983661518411464,0.8685658890931379,0.001858503119097668,1.0830860556236934,0.002443336749196589,0.4190388741369851,0.002250074525369092,1.094857934733185,0.002025330273160578,-0.1601267045308659,0.0020977068344620324,-0.15240712781227395,0.0023877102533518026,0.3095204802201524,0.0028303859691824152,-0.22054022859617636,0.003848295246890747
spex_prism_0443+3138_161012.fits,J0443+3138,161012, 04:43:23.77, 31:38:43.3,0.8003445300857871,0.006982811829870409,1.0153457214671264,0.008413674634656934,0.9439225588139485,0.009951191151832349,0.9013419164110856,0.009468782180686577,0.9631962655668755,0.007720005684668283,1.0064665735683362,0.008500660413278198,0.552719651045821,0.0055548947820999025,1.012068305884817,0.007687095077191049,1.0146725087393673,0.009406894844739598,1.0065555709706662,0.014481515200092648,0.9714057200578874,0.010548736021356515,,,1.0236999812285041,0.007030584009800311,0.9964112046742396,0.007229051549678843,2.287724452264038,0.2268492141941843,1.5315773028829538,0.038743801727261135,1.122417259009004,0.012066941348620311,1.0342899526939209,0.009495625078918716,0.9833105540701725,0.008001254147664663,0.9848862105362964,0.006670547452029403,1.0594089426748245,0.009647099128704277,0.9644883674941847,0.007539968869625885,0.9453968110546056,0.008313453429818965,0.05421020231579269,0.009196429060232119,0.6228141887341462,0.007688148888420809,0.1432876431966427,0.010728763263662205,0.05408052182937636,0.009141828706218514,0.21116774277438818,0.007749709990088709,-0.08555582404110965,0.008829323088245024
spex_prism_0022+0118_160911.fits,J0022+0118,160911, 00:22:40.57, 01:18:10.2,0.7310951337697007,0.0033258134719941104,0.9647919834884899,0.005006449515893668,0.9004674279846409,0.010054104075470754,1.0899209066304492,0.005828958955338812,1.0260782225738987,0.006090709518990413,1.033028797641606,0.008585819344493992,0.30358446358907376,0.0023490204259909546,0.9961304526621138,0.004933599734355994,0.9726636956334545,0.005238314317211539,1.0283637067564029,0.004671068704934543,0.9832829667822846,0.004067271855175677,,,1.025583235725252,0.004293474114887324,0.9864492556570952,0.005195121036539876,1.4112178029345128,0.013627621088281706,1.0883296957505089,0.007837330863506423,0.9122019128958334,0.004413993856835931,0.9777105370914474,0.006199139980113561,0.9652172433221808,0.007535062974767004,1.0364928576460648,0.005866303989355128,1.1105343390800104,0.00967260027121297,0.8733367640052376,0.004077412517256414,1.0152342718297758,0.00571201712300623,0.4184649098670602,0.00462452498310078,1.0859608849366458,0.005401519392646403,-0.15364941360932388,0.005542050410458675,-0.06594262227772268,0.00618451227930708,0.3145632218311199,0.006177745350582573,-0.11875306894129767,0.008874140618819377
spex_prism_0211-1427_170710.fits,J0211-1427,170710, 02:11:10.51,-14:27:41.6,0.736826876065485,0.005066723907700061,1.0364042852082183,0.007528907608323584,1.0232781805248592,0.009198675231567616,0.8695601437876341,0.007470258509776552,0.8024447219281777,0.007239197170724044,0.8254387864374183,0.00666596499777998,0.42517885854708554,0.003624397187357449,0.9728799435132652,0.005707328557012084,1.2349859571185235,0.010363561517298931,1.3741626879648847,0.01864563700291613,1.1054033784776043,0.009787434516163502,1.0554004702173294,0.007743224983877469,1.1646403012978548,0.008201142535952657,0.8735049715551576,0.006258237277933225,6.469362558993475,1.7031827382728923,2.858678134617067,0.10325189470062267,1.1770902977895008,0.011065449960240174,1.3484502325517567,0.014127853368235696,1.242984001515392,0.011630367399514818,0.9648744358472963,0.007813399476739364,0.9772513662776241,0.0086830554385181,0.6509499375317855,0.005298044162878091,0.7459263043902621,0.007872565935114545,0.2853475838954211,0.007948370054373217,0.7428156516342884,0.00695330055003001,0.17027775469628148,0.00788998395196533,0.3350037005463137,0.010077550610082893,0.4544790885488184,0.008216850890642512,0.2344515923828763,0.010957413408063584
spex_prism_0423+2612_170220.fits,J0423+2612,170220, 04:23:58.47, 26:12:03.3,0.7408301053571692,0.020443779644224516,1.0209612593361594,0.028612370738729798,1.0817635592136015,0.0278991147794344,0.9833007984984469,0.024578863198293593,0.9633582082407952,0.03389561266438057,1.0103522656521782,0.030370786517210348,0.32540938544130227,0.008883352540715738,0.9487166040621743,0.024902156290928415,1.0250817046322427,0.035779061931381397,1.0321357495913348,0.017888050461232482,1.0594862509867684,0.01801341956939162,,,1.0085402082337844,0.017587429038486264,1.011025721486575,0.027947264078517952,4.418000216136466,0.6654478180130871,1.815882456356735,0.05577103426676445,1.0121137281548624,0.02449835229397485,1.0081130768535598,0.037644984324857945,0.989504033421988,0.0277640596580986,0.9794690943025707,0.02720727732581029,0.9244164230554778,0.021754998688440122,0.8395111268795673,0.02247403500614656,0.933895669392132,0.03199459370965955,0.3613040430920481,0.028541134647206454,0.9569478249343504,0.022808226682106487,-0.009820295515708748,0.022832245742343486,0.034635292836654036,0.03356472206870598,0.3385203414888774,0.02787961771154064,0.036960466860126134,0.0297792424659342
spex_prism_1557-2128_170210.fits,J1557-2128,170210, 15:57:11.31,-21:28:36.6,0.7354899967612815,0.008053869654667457,0.9254729027102505,0.013041247166492477,0.8348890826175567,0.013068859624395631,1.1519159144610869,0.01297239501187337,1.129207550186716,0.01721562878871935,1.2002411422372388,0.020490855122695193,0.2672128288167904,0.004263751965892524,1.0054238253393053,0.012585758947800963,0.9356911613086691,0.01453050756908583,1.0122203228343911,0.008203854594017653,0.9744574018845816,0.007136045565030199,0.991256618440395,0.00810436709735696,0.9980191288851868,0.009162280963213506,1.0050220135512924,0.013896323623954656,0.7894083376214194,0.011233558926087928,0.8025306267816141,0.007445135164414482,0.8602943152288862,0.010733930452158365,0.82002636316048,0.011805291504034829,0.8215488762923507,0.014274973955000634,1.0805286649360524,0.01745605056609146,1.1977638956120795,0.024069410991235517,0.9544170693896263,0.010377256612335718,1.1814765992733183,0.017362511003332824,0.4716476003762011,0.011832231090380271,1.1856697201475868,0.009791350174839437,-0.19520938052361686,0.00942642062556101,-0.2598420365902867,0.014617926842613468,0.2705386377389628,0.018786616093874556,-0.2759832712160014,0.017690929829689152
spex_prism_1043+5012_170216.fits,J1043+5012,170216, 10:43:58.73, 50:12:23.9,0.6800292722263875,0.007380296922775281,1.0565712206781266,0.015710478088611705,1.0254864049008867,0.013707458490007608,0.9397041703656266,0.009609228387337677,0.9098545371744938,0.012243772030482094,0.9162272765445372,0.013385580451998346,0.33937575230619305,0.004181633236924828,0.9851684935541428,0.011406157277444933,1.1216411018147594,0.014939059128966444,1.1442041632113655,0.014429377143834247,1.0774337175710036,0.010146235746508492,1.0141078564811037,0.009436466277744091,1.1115383410994957,0.00889175786130124,0.9371693208279253,0.010471051641121824,9.163567487781577,1.553376898047722,2.260017738197081,0.05396957466778584,1.0646524950391532,0.012500383144378895,1.1847969169757369,0.02008509258725877,1.110359797839906,0.016734262122717183,0.9464577308458032,0.011789818221451868,0.9751470085033941,0.01255568690669101,0.6958858519524058,0.0071002524045442866,0.86116321466135,0.012307929168466347,0.3829482334162998,0.010709436331330304,0.949603007273808,0.009308159822947857,0.061832142023152716,0.00965859977282751,0.20429862804651874,0.01337748982423214,0.4393638858939216,0.014540497393872677,0.11662238525139555,0.01569351633164527
spex_prism_0408+3232_161012.fits,J0408+3232,161012, 04:08:59.06, 32:32:21.6,0.7477322293768736,0.003787588516017248,1.0420887055944081,0.008790810390597033,1.0230221560433879,0.007922518006833036,1.0004645356398476,0.005503354641666016,0.9581051406136737,0.00933333730417208,1.0286286429853262,0.008788677124453989,0.32741837869042106,0.002392780760608042,0.9989391516808369,0.00690882520317013,1.026540246469576,0.008377908424691466,1.064932081437233,0.005973947628550304,1.0007896190577594,0.0050817302637169255,,,1.0323983514207247,0.004825937647795374,1.0005208249814725,0.006855018423049299,2.1551941752906942,0.05351392285884342,1.6167772786698162,0.017020235564259165,1.0031960928751489,0.006143188250382925,1.0551640100256032,0.00900383619369528,0.9730446308662953,0.008250873226453116,0.9596112064467673,0.007071312484133649,0.9774959360289637,0.007793544118440219,0.8155729347564838,0.004498323429086992,0.9200617474749271,0.007148253763725081,0.38711565943551834,0.007053645976137579,1.0106356617272865,0.005288883233513206,-0.03815234421701072,0.004940724770949124,0.0838531504284352,0.009772082677432964,0.34565730539254497,0.007969850355022545,-0.06080383185817188,0.008786428950171876
spex_prism_1830-0206_170731.fits,J1830-0206,170731, 18:30:16.33,-02:06:34.3,-5.663075853179245,9.672469149068649,1.9323540935160433,0.04564010174215509,1.3047269676007385,0.0019995875925952703,-6.85574638740447,20.492707691881932,0.5094048453742702,0.025234143905268357,0.7393393144905067,0.0013999079962325489,909.0052195328881,6324.556349188088,0.9638778852353599,0.01660549204791031,1.5475127323196032,0.08738300870055442,-0.3270832186781475,3.588378464775671,-3.707986493288497,942.719519624729,-2.5863082368642867,13.222892310835347,-14.693075975642586,35.17612337785008,1.3660944071950107,0.038984702559560845,0.9996942376733442,5.691553144924844,1.3866714413950667,8.174465642225481,0.2161783444893373,0.5055002987286966,2.8689117870492975,0.22727152264121128,1.384496973159946,0.0028075485080927332,0.517503496566944,0.013186179117390468,0.7664438804686465,0.0012838619114587135,0.23188946642624803,0.2513665172761776,0.34109611241577015,0.020346942929436795,-1.8810137513653027,0.07108059917988499,-1.9817667923444602,0.013010544951263203,3.065817237795408,7.964829897717905,1.400354800997246,0.04107990106010396,-0.7466249782095553,0.008730685977262344,0.43095317578086934,0.0021140409421970294
spex_prism_0202+2305_160928.fits,J0202+2305,160928, 02:02:28.80, 23:05:17.7,0.768901941451203,0.011974461439108106,1.2242082001851344,0.01702979335004123,1.0606474958761458,0.00931874837402454,0.6842931031099616,0.014322980305817178,0.6151794983840534,0.011571613353676407,0.7422416235621292,0.008350577547474333,0.796657352962745,0.00985748085729631,1.005310261586547,0.012959380190900576,1.4022493231346227,0.023436847123850503,1.2449990654766228,0.04335896449840696,1.0435102036071708,0.019466654942956883,,,1.1093655259560167,0.01562475305395752,0.9737698646045703,0.012668812660359376,-12.830101587047793,116.63535076862709,2.7613120130015765,0.23552116675262844,1.5109990393792567,0.032586636342118586,1.815920813104579,0.04429101575856605,1.3774264368906957,0.01513300421847861,0.816854518576801,0.012218792726984591,0.9428203091866557,0.008741530678107966,0.6465191047510178,0.009811362757085227,0.5125949483854345,0.010301981295947138,-0.09320904360944365,0.01415331460435272,0.15924435530501188,0.013472733543460466,0.4368170707598999,0.018734826806472413,0.7186036863369747,0.016267868957607793,0.4618884998146645,0.015878332442927818,0.3375575062405578,0.014570290608488301
spex_prism_0422+2655_170102.fits,J0422+2655,170102, 04:22:00.70, 26:55:17.1,0.7267857457680366,0.017773761785237655,1.223525406255646,0.023657476851150255,1.1728586016999616,0.01616163051913315,0.8264006476654262,0.026490570025480928,0.7470141959886378,0.02322149923841749,0.9237938079461566,0.015210974453803167,0.7742524050595389,0.01830804439585392,0.9795608709393618,0.0156685122301851,1.2536055007843099,0.03573165058960747,1.0012040598021978,0.062291963114297993,1.232304824357132,0.04419702265424295,,,1.1273334566959134,0.021852650364715072,1.033298405029567,0.021603271735985728,3.9792142748859463,19.115789386767375,2.1774956361782,0.3407656589793721,1.2074078226186926,0.03995559787485374,1.4546331648862567,0.04524286357672689,1.0935183911738557,0.021986435867746165,0.8173103679639145,0.016474054319375125,0.8526176970954408,0.012102843269061657,0.7005288986804225,0.017424251501109423,0.6547067906348997,0.01874465388836074,-0.08103974076645144,0.019543695206975638,0.18943769066311622,0.02086442174914049,0.3491944821751554,0.03173209345216055,0.5176802415043895,0.026965348484671674,0.2723646754286811,0.018745448139828525,0.17104132420982696,0.019017527489675317
spex_prism_0424+2641_170102.fits,J0424+2641,170102, 04:24:38.13, 26:41:27.2,0.828714446973053,0.016097725998309612,1.2240742109301506,0.021353444925122457,1.1639016903597923,0.015095598358280978,0.8264903708478522,0.018925597244969165,0.8325808034008522,0.021517100386193817,0.9190055094272008,0.014716586673429453,0.5845543679290216,0.010713146633397348,1.0329213187604298,0.013696490608931527,1.1819550958507177,0.0261212187728716,1.064568269760867,0.031234711316177204,1.317651541904372,0.028720249625343114,1.0313524739069024,0.016862254751434907,1.0424067264875907,0.015488750736667573,1.0248158442440185,0.018958557785506973,-17.769250578733903,59.87141710044831,4.448887627639653,0.5680137913010462,1.2331984179021485,0.027863150091657015,1.327090758386246,0.03191574410825889,1.10711325628081,0.015644283867377682,0.8169439328683504,0.014867988136821992,0.8591790941474395,0.010717605326334059,0.7669985255118088,0.012039160653875345,0.739347265563901,0.017871082117778565,0.08540466802866276,0.019831028972346385,0.4707268749144045,0.014058851357092974,0.2192614409308179,0.018781191197780923,0.43290858644943764,0.022100958206896608,0.3093214961290945,0.014993829951469292,0.1146025598020634,0.01707747468890815
spex_prism_0032-0221_160908.fits,J0032-0221,160908, 00:32:44.70,-02:21:44.2,0.7374466051461036,0.0013971235652477582,0.9230363867092692,0.0019369026428182384,0.9045642511694433,0.002565727327815595,1.1294759774075767,0.0022324935936536613,1.0593655818412318,0.0029456807002736945,1.0810503265647298,0.003215673735058035,0.30299705217552536,0.0007070407140095524,0.9780871918980324,0.0017954032538228123,0.9275176636503424,0.0017204069937860663,1.0364598552021171,0.0017522154363623368,0.9883132132014859,0.0012529264206330257,1.006723007351811,0.0014424706140493404,1.0055067364147632,0.001613703458608901,0.9989289860517818,0.0018363373026290986,1.3017856115813284,0.0034083573009105793,0.9914646939449522,0.002024679559413138,0.8805460108123769,0.001642552156139508,0.9399632464603747,0.0025084232805901874,0.9121083165003305,0.00270296292703341,1.0833809093540883,0.002407608382764389,1.1055046655969158,0.003536178167453869,0.8446343454820758,0.0016912372525985854,1.085571532705842,0.002443073147474935,0.4854368507023299,0.0018449948697256907,1.106602671311547,0.0017312837827989631,-0.16311095838815015,0.0017428158530003036,-0.15731097778324288,0.0021320472958010223,0.298037997059765,0.0022432849827999056,-0.1981708194053589,0.0032640793946027147
spex_prism_1624-2237_170213.fits,J1624-2237,170213, 16:24:55.83,-22:37:03.3,0.7642504019434607,0.006793238280700255,1.093711307577521,0.011180689726213961,1.0761734720380183,0.010705887902315255,0.9269413339319661,0.009391444447914243,0.8884055358182191,0.012920033091956131,0.994674077537598,0.011251033219654009,0.38139142004773885,0.004267654922000891,1.003091947807429,0.010463492806611175,1.079437362631174,0.01268327217243443,1.0529254999092807,0.013393723507123872,1.0824665465926833,0.009376752079296289,,,1.0240699516712242,0.007727460174879402,1.009039915412207,0.0086882374866025,7.964321543416769,1.188570733422908,2.196920893590162,0.05491599709344939,1.0813355894923196,0.011981770500761714,1.1752728909398789,0.01872744932003397,1.008764027703764,0.009964414259289544,0.9143180591365706,0.009941908227196657,0.9292182217670134,0.009973350578783749,0.7817200639934261,0.007196612379508027,0.8252522395574715,0.010816385333275036,0.33074900574033217,0.00868051666163222,0.8709744614092267,0.007822207989006067,0.06304533792061374,0.009662454036926903,0.2290198604433274,0.013297809118693615,0.3647206049049338,0.00935518795047919,0.02781052042674129,0.013575323684311526
